statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;8.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;378.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;9.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;0.1;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;9.2;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;961.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;131.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;829.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;1.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;1.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;19.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-T;Private households;19.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;1664.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;51.6;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-E;Industry, except construction;1612.6;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;527.7;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;527.7;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;586.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;51.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;535.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;84.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;6.9;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;78.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;1834.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;109.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;1725.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;2634.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;132.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;2501.5;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;349.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;56.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;293.5;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;1525.5;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;40.8;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;1484.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;546.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;29.7;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;516.5;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;15.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;2.3;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-S;Other service activities;13.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;40.6;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;4.5;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K;Financial and insurance activities;36.1;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;994.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;81.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;912.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;277.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;13.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;264.4;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;273.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;39.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-F;Construction;233.5;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;425.7;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;29.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;396.2;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M-N;Business services;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;290.6;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;20.7;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;269.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;59.6;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;4.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;55.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;262.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;17.9;1000;ERW062;Self-employed persons a. family workers (domestic);p
